timestamp,x,y
1771051518.0564492,0.9126834724270894,-0.7577223261467378
1771051518.0564492,0.9259484915152396,-0.7575721410609733
1771051518.0564492,0.9390416890001243,-0.752734583977286
1771051518.0564492,0.952215645500676,-0.7521251442402179
1771051518.0564492,0.9660221325642128,-0.7601805589929066
1771051518.0564492,0.9793219299948214,-0.7590991115308395
1771051518.0564492,0.9939601461152667,-0.7704037289097753
1771051518.0564492,1.0074341073675572,-0.7688331388418697
1771051518.0564492,1.0220940394239153,-0.7755160214241168
1771051518.0564492,1.0356529375547718,-0.7734536485886134
1771051518.0564492,1.6133116989479366,-0.6726159022543305
1771051518.0564492,1.6249846970634245,-0.6602510307184719
1771051518.0564492,1.6332463788830425,-0.6448236331244599
1771051518.0564492,1.6444312988735517,-0.6321150863493801
1771051518.0564492,1.6552611175478837,-0.6191034239324403
1771051518.0564492,1.6659938050425926,-0.6060145843030097
1771051518.0564492,1.6731109127999377,-0.5901094922106013
1771051518.0564492,1.6833348678037479,-0.576713546615846
1771051518.0564492,1.6931845290954497,-0.5630408089742323
1771051518.0564492,1.7029330131287064,-0.5492986531607886
1771051518.0564492,1.708737072771176,-0.5329046351838882
1771051518.0564492,1.7179572393232463,-0.5188956399423184
1771051518.0564492,1.7270771210532343,-0.5048183270540865
1771051518.0564492,1.7358043206623153,-0.4904935315165859
1771051518.0564492,1.7442801889227733,-0.4760186070801924
1771051518.0564492,1.7525021440030282,-0.4613979629471112
1771051518.0564492,1.7571317582031747,-0.44487339867670356
1771051518.0564492,1.764808197091549,-0.43003320729927885
1771051518.0564492,1.7716070743156518,-0.41476216051842674
1771051518.0564492,1.7787557949766013,-0.3996739261283174
1771051518.0564492,1.785640100853771,-0.3844632273709059
1771051518.0564492,1.7922578949209016,-0.3691346975723827
1771051518.0564492,1.7987663786678505,-0.35375685386311445
1771051518.0564492,1.8048462734286184,-0.3382039156585862
1771051518.0564492,1.8104924573900016,-0.322488985034966
1771051518.0564492,1.8160248666569672,-0.30673616078653504
1771051518.0564492,1.8178534672100675,-0.2897851694876861
1771051518.0564492,1.8228139950786024,-0.2739088588535989
1771051518.0564492,1.8307962658537476,-0.25888527324052324
1771051518.0564492,1.8352155449231837,-0.242787785827936
1771051518.0564492,1.835856392392267,-0.22575339951969775
1771051518.0564492,1.8396966698537176,-0.2095726468669817
1771051518.0564492,1.8434218548890433,-0.19336256665672474
1771051518.0564492,1.8466956821139446,-0.1770547117583625
1771051518.0564492,1.8532327281866916,-0.1613083815624332
1771051518.0564492,1.855945638501788,-0.14483418532342351
1771051518.0564492,1.8539534563596818,-0.12770604296093954
1771051518.0564492,1.8560798152338704,-0.11122438607984961
1771051518.0564492,1.8577476758727407,-0.09469065320179947
1771051518.0564492,1.8592972588681578,-0.07814780646342928
1771051518.0564492,1.860728929202408,-0.06159194943193022
1771051518.0564492,1.8617004061077638,-0.045002113741659515
1771051518.0564492,1.6885719541508826,-0.022779768475684452
1771051518.0564492,1.688892285440634,-0.009200397568176892
1771051518.0564492,1.6807436650687477,0.004361135808706491
1771051518.0564492,1.680591514552197,0.01779975054226165
1771051518.0564492,1.675748962675309,0.03106648293159677
1771051518.0564492,1.6751315003040879,0.0444138607352313
1771051518.0564492,1.669833908105354,0.057425847171213136
1771051518.0564492,1.6687573122874557,0.07066597837954595
1771051518.0564492,1.663016436142198,0.08340770386116088
1771051518.0564492,1.6614874327353528,0.09652489661529809
1771051518.0564492,1.659729735623871,0.10961340676854403
1771051518.0564492,1.6577438802193196,0.1226692474339148
1771051518.0564492,1.655530471432493,0.13568844167586894
1771051518.0564492,1.653090183489149,0.14866702372172058
1771051518.0564492,1.6504237597246343,0.16160104016965224
1771051518.0564492,1.6475320123574586,0.17448655119295922
1771051518.0564492,1.6444158222418825,0.1873196317401591
1771051518.0564492,1.6410761385996024,0.20009637273060027
1771051518.0564492,1.6375139787306079,0.2128128822452061
1771051518.0564492,1.633730427703303,0.2254652867119908
1771051518.0564492,1.6297266380239823,0.23804973208598718
1771051518.0564492,1.6255038292857678,0.25056238502322603
1771051518.0564492,1.6209022996242806,0.26294036563359136
1771051518.0564492,1.6162464334223916,0.27529522166648873
1771051518.0564492,1.6074044965809287,0.285950489199199
1771051518.0564492,1.6023491041311821,0.2980662715341023
1771051518.0564492,1.5972395620824433,0.3101621586919188
1771051518.0564492,1.591763165904944,0.3220968509040106
1771051518.0564492,1.5859253292734539,0.3338585501667229
1771051518.0564492,1.5800370972532976,0.3455921727141084
1771051518.0564492,1.5739449820897196,0.3572212443555342
1771051518.0564492,1.5676508395000144,0.3687422227631248
1771051518.0564492,1.5611565867409876,0.38015159853525093
1771051518.0564492,1.5544642020249406,0.3914458962655276
1771051518.0564492,1.5477209635635663,0.4027129562696057
1771051518.0564492,1.5406368751730493,0.41376933383939035
1771051518.0564492,1.5369091554531211,0.42710713714959136
1771051518.0564492,1.5294009765939256,0.43797110729800676
1771051518.0564492,1.521704338844184,0.44870238702209325
1771051518.0564492,1.5138215866743145,0.45929770747009063
1771051518.0564492,1.50575512124699,0.4697538412047512
1771051518.0564492,1.4975073996857207,0.48006760318644864
1771051518.0564492,1.4890809343263918,0.49023585174337164
1771051518.0564492,1.480478291951981,0.5002554895285077
1771051518.0564492,1.475008040181838,0.5131157217478446
1771051518.0564492,1.4660082323868187,0.5228862689495982
1771051518.0564492,1.4594234288178831,0.5350067382178917
1771051518.0564492,1.4500439437178998,0.5445019623401146
1771051518.0564492,1.4405001726483337,0.5538320457075752
1771051518.0564492,1.4307950227343051,0.5629941462864971
1771051518.0564492,1.3204664987292845,0.4598239329215521
1771051518.0564492,1.3124202983179336,0.4669054749279943
1771051518.0564492,1.234796942986125,0.39063498417477793
1771051518.0564492,1.2279713041175606,0.3962319240871073
1771051518.0564492,1.2211542489792517,0.40184429132547517
1771051518.0564492,1.21413505857479,0.40720142616532445
1771051518.0564492,1.2073247810588277,0.4128522717727764
1771051518.0564492,1.2001155812004949,0.41796637254892666
1771051518.0564492,1.1876594730096708,0.41526273796298635
1771051518.0564492,1.18041119983735,0.4200332646646722
1771051518.0564492,1.173171283432395,0.4248222510594277
1771051518.0564492,1.1657583803736205,0.42933846802792347
1771051518.0564492,1.1581824169976194,0.4335758680757567
1771051518.0564492,1.1506190251338377,0.4378291600369279
1771051518.0564492,1.1430626819976617,0.4421014496629075
1771051518.0564492,1.1353528010277814,0.4460895673762651
1771051518.0564492,1.1274997062326175,0.4497881728402284
1771051518.0564492,1.1196580437622659,0.4535035084499895
1771051518.0564492,1.1117527340679778,0.457081422315565
1771051518.0564492,1.1037861851836668,0.4605208245697314
1771051518.0564492,1.0958246606165858,0.46397985721017526
1771051518.0564492,1.0877401433654492,0.46714022558765733
1771051518.0564492,1.0795434590998745,0.4699976977730638
1771051518.0564492,1.0713563957552101,0.47287300345812316
1771051518.0564492,1.061490636123795,0.47054445332537465
1771051518.0564492,1.05329678011139,0.47310461053299624
1771051518.0564492,1.046511650476938,0.4806357043890882
1771051518.0564492,1.0381439592215749,0.4829329053047675
1771051518.0564492,1.0285057241742968,0.4800883516184884
1771051518.0564492,1.02015032793174,0.4820713891545324
1771051518.0564492,1.0117263714814866,0.48374044652174497
1771051518.0564492,1.0033097929710184,0.48543008774309643
1771051518.0564492,0.9941901369663394,0.4830862570972985
1771051518.0564492,0.985787646489049,0.48446994846273
1771051518.0564492,0.9778776870577544,0.4894443910170266
1771051518.0564492,0.9693667163082463,0.49054242250207336
1771051518.0564492,0.9604532330014279,0.48773843386625587
1771051518.0564492,0.9519746891382298,0.48853262652270096
1771051518.0564492,0.9434835760252991,0.4891787272262608
1771051518.0564492,0.9349824801379453,0.48967653916840226
1771051518.0564492,0.9264739909923273,0.4900259107107853
1771051518.0564492,0.9179607003566628,0.4902267354314537
1771051518.0564492,0.9094456464946614,0.4901074403692879
1771051561.9785178,2.1511812693670977,-0.057493201142845285
1771051561.9785178,2.161954806886942,-0.04989211362614565
1771051561.9785178,2.1727990311873016,-0.042379125568528186
1771051561.9785178,2.183305499227466,-0.034403058033194656
1771051561.9785178,2.1963521290616987,-0.029590724744682384
1771051561.9785178,2.206631821482114,-0.02120554670777508
1771051561.9785178,2.2278362124789157,-0.025513407451653758
1771051561.9785178,2.2380399507223583,-0.01657937738981652
1771051561.9785178,2.2596013128661507,-0.01994556995073482
1771051561.9785178,2.2697030409679035,-0.010458010455038358
1771051561.9785178,2.2828949665058005,-0.004086716965178705
1771051561.9785178,2.292716371723346,0.0058049574611225285
1771051561.9785178,2.6827348660501853,0.4061640516831608
1771051561.9785178,2.685335510558703,0.4229714113669937
1771051561.9785178,2.683389660960464,0.4403660714649048
1771051561.9785178,2.6853932981903386,0.45717964976237113
1771051561.9785178,2.686932382910421,0.47404146838549405
1771051561.9785178,2.6883477638525877,0.49091174678026384
1771051561.9785178,2.6846745153309444,0.5080802215306945
1771051561.9785178,2.685496182002772,0.5249059104358114
1771051561.9785178,2.6861955134815654,0.5417394989591464
1771051561.9785178,2.6864295131079405,0.5585866064711935
1771051561.9785178,2.682253707089281,0.5753846418002286
1771051561.9785178,2.681901118364359,0.5921578309868019
1771051561.9785178,2.681084559227169,0.6089142214160949
1771051561.9785178,2.680146976718002,0.6256618994416137
1771051561.9785178,2.6789172497234106,0.6423906636436314
1771051561.9785178,2.67739575283015,0.6590954182785169
1771051561.9785178,2.6718357749999937,0.6753306022472069
1771051561.9785178,2.6697404754531044,0.6919067511948467
1771051561.9785178,2.6673562013418857,0.7084438074954131
1771051561.9785178,2.664683678939329,0.7249367338013591
1771051561.9785178,2.6610496107599486,0.7412530798922894
1771051561.9785178,2.6578054481249023,0.7576309440050646
1771051561.9785178,2.6542759464504675,0.7739496952449519
1771051561.9785178,2.6504621808570463,0.7902043627622405
1771051561.9785178,2.6460336380349485,0.806302955708257
1771051561.9785178,2.6416564855338445,0.8224088475508213
1771051561.9785178,2.637163159336873,0.838485184003989
1771051561.9785178,2.632225700524365,0.8544313631377737
1771051561.9785178,2.6271730640360262,0.8703439154838719
1771051561.9785178,2.6216811152330575,0.8861108911750035
1771051561.9785178,2.615754479109091,0.9017190121991597
1771051561.9785178,2.6097166984720297,0.9172819275260093
1771051561.9785178,2.603408227094571,0.9327370987438168
1771051561.9785178,2.5968309865982078,0.9480798180577117
1771051561.9785178,2.5899869804741105,0.9633054119267626
1771051561.9785178,2.582878293472844,0.9784092424875834
1771051561.9785178,2.5722896879393526,0.991768225803429
1771051561.9785178,2.5646869517253332,1.0065588609976777
1771051561.9785178,2.5560751953470207,1.0208027520874479
1771051561.9785178,2.5479682063253373,1.0353059832678158
1771051561.9785178,2.53946184130429,1.049577928525903
1771051561.9785178,2.5308551865023876,1.0637868341004835
1771051561.9785178,2.372638673823346,0.9819383124004593
1771051561.9785178,2.3652379010697597,0.993246054094163
1771051561.9785178,2.3538341601187187,1.0017865785794255
1771051561.9785178,2.346089851375221,1.0127631132700246
1771051561.9785178,2.3311428071078657,1.0183751697511259
1771051561.9785178,2.3231124435319894,1.0289531592035832
1771051561.9785178,2.315032560442766,1.0394966537851231
1771051561.9785178,2.3066360298115685,1.0497902637606538
1771051561.9785178,2.2979310860099833,1.0598238943168248
1771051561.9785178,2.289182400752667,1.0698159464726875
1771051561.9785178,2.280386722849607,1.0797701334787722
1771051561.9785178,2.2712925998110283,1.0894529563692403
1771051561.9785178,2.2619089501285856,1.098854919321926
1771051561.9785178,2.252484565904988,1.1082123539074882
1771051561.9785178,2.239958104616249,1.1142833556697225
1771051561.9785178,2.230267800270911,1.1232553453521763
1771051561.9785178,2.2174796737124387,1.128706727471225
1771051561.9785178,2.2075410703941283,1.1372842176920868
1771051561.9785178,2.2001696840525287,1.1490050212782292
1771051561.9785178,2.189879463055983,1.1572773189956571
1771051561.9785178,2.1767445835258603,1.1618215330142676
1771051561.9785178,2.1662342513136617,1.1696830543396541
1771051561.9785178,2.1581647290914736,1.180999314871446
1771051561.9785178,2.147322528237561,1.1885336521566314
1771051561.9785178,2.1343733752104637,1.192867270379477
1771051561.9785178,2.123327673511878,1.1999845837399303
1771051561.9785178,2.1117140207356235,1.20617533121357
1771051561.9785178,2.100439512479909,1.2128951574279978
1771051561.9785178,2.089133353749987,1.2195667437572397
1771051561.9785178,2.0776285722647447,1.2258904434168163
1771051561.9785178,2.06625109664512,1.232469558347003
1771051561.9785178,2.054524615074062,1.2383919423942245
1771051561.9785178,2.0442354701034686,1.2473649823448485
1771051561.9785178,2.0322523806253017,1.2529008720844714
1771051561.9785178,2.020310160231154,1.2585418447853045
1771051561.9785178,2.008135651547561,1.2636584780026119
1771051561.9785178,1.995811420097108,1.2684020840541073
1771051561.9785178,1.9834685577870117,1.273089653539194
1771051561.9785178,1.9710457659867724,1.2775610964351083
1771051561.9785178,1.958546828799115,1.2818150506970283
1771051561.9785178,1.9460265360235347,1.2860139491275546
